"","X","sex","birth","age","ageg","marriage","group_marriage","religion","code_job","job","income","code_region","region"
"10807",10807,"male",1965,51,"middle",3,"divorce","yes",922,"배달원",156.5,7,"광주/전남/전북/제주도"
"10810",10810,"male",1960,56,"middle",1,"marriage","yes",111,"의회의원 고위공무원 및 공공단체임원",250,7,"광주/전남/전북/제주도"
"10812",10812,"male",1990,26,"young",5,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10817",10817,"male",1966,50,"middle",1,"marriage","yes",875,"건설 및 채굴 기계운전원",348,7,"광주/전남/전북/제주도"
"10821",10821,"male",1978,38,"middle",1,"marriage","no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10823",10823,"male",1972,44,"middle",1,"marriage","yes",141,"건설 전기 및 생산 관련 관리자",414,7,"광주/전남/전북/제주도"
"10826",10826,"male",2006,10,"young",0,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10827",10827,"male",1965,51,"middle",1,"marriage","no",761,"전기 및 전자기기 설치 및 수리원",NA,7,"광주/전남/전북/제주도"
"10829",10829,"male",1996,20,"young",5,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10830",10830,"male",1997,19,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10831",10831,"male",1974,42,"middle",1,"marriage","no",875,"건설 및 채굴 기계운전원",NA,7,"광주/전남/전북/제주도"
"10833",10833,"male",1999,17,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10834",10834,"male",2001,15,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10836",10836,"male",1971,45,"middle",1,"marriage","no",510,"영업 종사자",NA,7,"광주/전남/전북/제주도"
"10838",10838,"male",1998,18,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10839",10839,"male",2000,16,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10840",10840,"male",1972,44,"middle",1,"marriage","no",721,"섬유 및 가죽 관련 기능 종사자",292.3,7,"광주/전남/전북/제주도"
"10842",10842,"male",2000,16,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10844",10844,"male",1969,47,"middle",1,"marriage","yes",753,"기계장비 설치 및 정비원",525.5,7,"광주/전남/전북/제주도"
"10847",10847,"male",2002,14,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10849",10849,"male",1938,78,"old",1,"marriage","no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10851",10851,"male",2001,15,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10852",10852,"male",1941,75,"old",1,"marriage","no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10854",10854,"male",1999,17,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10855",10855,"male",2002,14,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10856",10856,"male",1963,53,"middle",1,"marriage","yes",930,"제조관련 단순 종사원",NA,7,"광주/전남/전북/제주도"
"10858",10858,"male",1991,25,"young",5,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10860",10860,"male",1947,69,"old",3,"divorce","no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"10865",10865,"male",2001,15,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10866",10866,"male",1966,50,"middle",5,NA,"no",910,"건설 및 광업 단순 종사원",NA,7,"광주/전남/전북/제주도"
"10867",10867,"male",1942,74,"old",1,"marriage","yes",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"10869",10869,"male",1934,82,"old",1,"marriage","no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"10871",10871,"male",1925,91,"old",2,NA,"no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"10873",10873,"male",1920,96,"old",1,"marriage","no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10875",10875,"male",1947,69,"old",1,"marriage","no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"10877",10877,"male",1940,76,"old",1,"marriage","no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"10880",10880,"male",1938,78,"old",1,"marriage","yes",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"10885",10885,"male",1940,76,"old",1,"marriage","no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"10887",10887,"male",1972,44,"middle",5,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10890",10890,"male",1942,74,"old",1,"marriage","yes",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"10892",10892,"male",1962,54,"middle",1,"marriage","yes",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"10895",10895,"male",1963,53,"middle",1,"marriage","no",442,"음식서비스 종사자",NA,7,"광주/전남/전북/제주도"
"10898",10898,"male",1993,23,"young",5,NA,"no",442,"음식서비스 종사자",NA,7,"광주/전남/전북/제주도"
"10900",10900,"male",1945,71,"old",1,"marriage","yes",941,"청소원 및 환경 미화원",20,7,"광주/전남/전북/제주도"
"10902",10902,"male",1952,64,"old",1,"marriage","yes",873,"자동차 운전원",258,7,"광주/전남/전북/제주도"
"10905",10905,"male",1948,68,"old",1,"marriage","no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"10907",10907,"male",1983,33,"middle",1,"marriage","no",411,"경찰 소방 및 교도 관련 종사자",400.7,1,"서울"
"10909",10909,"male",2013,3,"young",0,NA,"no",NA,NA,NA,1,"서울"
"10912",10912,"male",1999,17,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10913",10913,"male",1942,74,"old",1,"marriage","yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10916",10916,"male",1931,85,"old",1,"marriage","no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10918",10918,"male",1949,67,"old",1,"marriage","no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"10921",10921,"male",1947,69,"old",1,"marriage","no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10925",10925,"male",1960,56,"middle",1,"marriage","yes",311,"행정 사무원",625,7,"광주/전남/전북/제주도"
"10927",10927,"male",1990,26,"young",5,NA,"no",259,"기타 교육 전문가",60,7,"광주/전남/전북/제주도"
"10929",10929,"male",1988,28,"young",5,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10936",10936,"male",1974,42,"middle",1,"marriage","no",751,"자동차 정비원",241.2,7,"광주/전남/전북/제주도"
"10939",10939,"male",1960,56,"middle",1,"marriage","no",630,"어업관련 종사자",NA,7,"광주/전남/전북/제주도"
"10941",10941,"male",1990,26,"young",5,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10943",10943,"male",1947,69,"old",2,NA,"no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"10944",10944,"male",1950,66,"old",1,"marriage","no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"10949",10949,"male",1986,30,"middle",5,NA,"no",630,"어업관련 종사자",NA,7,"광주/전남/전북/제주도"
"10952",10952,"male",1947,69,"old",3,"divorce","no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"10953",10953,"male",1943,73,"old",1,"marriage","no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"10955",10955,"male",1940,76,"old",1,"marriage","no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10960",10960,"male",1973,43,"middle",1,"marriage","yes",752,"운송장비 정비원",714.5,7,"광주/전남/전북/제주도"
"10965",10965,"male",2005,11,"young",0,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10966",10966,"male",1964,52,"middle",1,"marriage","no",236,"안전 관리 및 검사원",637,7,"광주/전남/전북/제주도"
"10970",10970,"male",2000,16,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10971",10971,"male",1964,52,"middle",1,"marriage","yes",236,"안전 관리 및 검사원",718.6,7,"광주/전남/전북/제주도"
"10974",10974,"male",1997,19,"young",0,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10975",10975,"male",1955,61,"old",1,"marriage","yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10977",10977,"male",1988,28,"young",5,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10978",10978,"male",1963,53,"middle",1,"marriage","no",875,"건설 및 채굴 기계운전원",812.9,7,"광주/전남/전북/제주도"
"10981",10981,"male",1967,49,"middle",1,"marriage","no",743,"용접원",660,7,"광주/전남/전북/제주도"
"10985",10985,"male",1966,50,"middle",1,"marriage","no",792,"배관공",816,7,"광주/전남/전북/제주도"
"10987",10987,"male",1992,24,"young",5,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10989",10989,"male",1950,66,"old",1,"marriage","yes",261,"법률 전문가",108,2,"수도권(인천/경기)"
"10991",10991,"male",1977,39,"middle",1,"marriage","yes",271,"인사 및 경영 전문가",508.3,2,"수도권(인천/경기)"
"10993",10993,"male",2008,8,"young",0,NA,"yes",NA,NA,NA,2,"수도권(인천/경기)"
"10994",10994,"male",2011,5,"young",0,NA,"yes",NA,NA,NA,2,"수도권(인천/경기)"
"10995",10995,"male",1969,47,"middle",1,"marriage","yes",922,"배달원",377.2,7,"광주/전남/전북/제주도"
"10997",10997,"male",1994,22,"young",5,NA,"yes",799,"기타 기능관련 종사자",158.2,7,"광주/전남/전북/제주도"
"10999",10999,"male",1996,20,"young",5,NA,"yes",314,"비서 및 사무 보조원",NA,7,"광주/전남/전북/제주도"
"11000",11000,"male",1937,79,"old",1,"marriage","yes",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"11003",11003,"male",1978,38,"middle",1,"marriage","no",141,"건설 전기 및 생산 관련 관리자",310,7,"광주/전남/전북/제주도"
"11005",11005,"male",2009,7,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"11006",11006,"male",2011,5,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"11007",11007,"male",1957,59,"middle",1,"marriage","yes",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"11013",11013,"male",1956,60,"old",1,"marriage","yes",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"11016",11016,"male",1983,33,"middle",5,NA,"yes",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"11017",11017,"male",1985,31,"middle",5,NA,"yes",953,"판매관련 단순 종사원",100,7,"광주/전남/전북/제주도"
"11018",11018,"male",1979,37,"middle",1,"marriage","no",320,"금융 및 보험관련 사무 종사자",446.7,7,"광주/전남/전북/제주도"
"11019",11019,"male",2008,8,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"11020",11020,"male",2010,6,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"11021",11021,"male",1968,48,"middle",1,"marriage","no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"11024",11024,"male",1999,17,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"11025",11025,"male",1950,66,"old",1,"marriage","yes",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"11027",11027,"male",1983,33,"middle",5,NA,"yes",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"11028",11028,"male",1970,46,"middle",1,"marriage","no",875,"건설 및 채굴 기계운전원",NA,7,"광주/전남/전북/제주도"
"11030",11030,"male",1995,21,"young",5,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"11031",11031,"male",1998,18,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"11035",11035,"male",1943,73,"old",1,"marriage","yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"11038",11038,"male",1968,48,"middle",1,"marriage","no",NA,NA,NA,7,"광주/전남/전북/제주도"
"11042",11042,"male",1936,80,"old",1,"marriage","no",NA,NA,NA,7,"광주/전남/전북/제주도"
"11044",11044,"male",1940,76,"old",1,"marriage","yes",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"11047",11047,"male",1981,35,"middle",5,NA,"no",811,"식품가공관련 기계조작원",335.8,7,"광주/전남/전북/제주도"
"11048",11048,"male",1940,76,"old",1,"marriage","no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"11050",11050,"male",1944,72,"old",1,"marriage","no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"11054",11054,"male",1961,55,"middle",1,"marriage","no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"11056",11056,"male",1950,66,"old",1,"marriage","no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"11058",11058,"male",1938,78,"old",1,"marriage","no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"11060",11060,"male",1966,50,"middle",1,"marriage","yes",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"11062",11062,"male",1997,19,"young",0,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"11066",11066,"male",1937,79,"old",2,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"11067",11067,"male",1975,41,"middle",3,"divorce","no",630,"어업관련 종사자",NA,7,"광주/전남/전북/제주도"
"11068",11068,"male",1997,19,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"11069",11069,"male",2002,14,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"11072",11072,"male",1977,39,"middle",5,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"11073",11073,"male",1974,42,"middle",1,"marriage","no",910,"건설 및 광업 단순 종사원",220,7,"광주/전남/전북/제주도"
"11075",11075,"male",2009,7,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"11076",11076,"male",2010,6,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"11077",11077,"male",1935,81,"old",1,"marriage","yes",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"11079",11079,"male",1969,47,"middle",5,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"11080",11080,"male",1935,81,"old",1,"marriage","no",941,"청소원 및 환경 미화원",20,7,"광주/전남/전북/제주도"
"11088",11088,"male",1968,48,"middle",1,"marriage","no",411,"경찰 소방 및 교도 관련 종사자",519.7,7,"광주/전남/전북/제주도"
"11090",11090,"male",1996,20,"young",5,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"11091",11091,"male",1999,17,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"11092",11092,"male",1952,64,"old",1,"marriage","no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"11095",11095,"male",1974,42,"middle",1,"marriage","yes",245,"치료사 및 의료기사",273,7,"광주/전남/전북/제주도"
"11096",11096,"male",2013,3,"young",0,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"11097",11097,"male",1943,73,"old",1,"marriage","no",941,"청소원 및 환경 미화원",20,7,"광주/전남/전북/제주도"
"11099",11099,"male",1976,40,"middle",1,"marriage","no",753,"기계장비 설치 및 정비원",331.6,7,"광주/전남/전북/제주도"
"11105",11105,"male",1964,52,"middle",1,"marriage","yes",921,"하역 및 적재 단순 종사원",320,7,"광주/전남/전북/제주도"
"11107",11107,"male",1994,22,"young",5,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"11109",11109,"male",1968,48,"middle",1,"marriage","no",NA,NA,NA,7,"광주/전남/전북/제주도"
"11111",11111,"male",1996,20,"young",5,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"11112",11112,"male",2000,16,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"11113",11113,"male",1953,63,"old",1,"marriage","no",521,"매장 판매 종사자",NA,7,"광주/전남/전북/제주도"
"11117",11117,"male",1986,30,"middle",5,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"11118",11118,"male",1981,35,"middle",1,"marriage","no",231,"건축 및 토목 공학 기술자 및 시험원",262.5,7,"광주/전남/전북/제주도"
"11119",11119,"male",1983,33,"middle",1,"marriage","no",941,"청소원 및 환경 미화원",227,2,"수도권(인천/경기)"
"11120",11120,"male",2011,5,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"11121",11121,"male",2012,4,"young",0,NA,"no",NA,NA,NA,2,"수도권(인천/경기)"
"11122",11122,"male",1946,70,"old",1,"marriage","no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"11124",11124,"male",1943,73,"old",1,"marriage","no",NA,NA,NA,7,"광주/전남/전북/제주도"
"11126",11126,"male",1956,60,"old",4,NA,"no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"11128",11128,"male",1967,49,"middle",1,"marriage","yes",922,"배달원",178,7,"광주/전남/전북/제주도"
"11132",11132,"male",1924,92,"old",2,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"11133",11133,"male",1966,50,"middle",1,"marriage","no",312,"경영관련 사무원",426.7,7,"광주/전남/전북/제주도"
"11138",11138,"male",1990,26,"young",5,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"11140",11140,"male",1979,37,"middle",3,"divorce","yes",521,"매장 판매 종사자",NA,7,"광주/전남/전북/제주도"
"11141",11141,"male",2002,14,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"11142",11142,"male",2005,11,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"11144",11144,"male",1934,82,"old",1,"marriage","yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"11146",11146,"male",1964,52,"middle",1,"marriage","yes",431,"운송 서비스 종사자",NA,7,"광주/전남/전북/제주도"
"11149",11149,"male",1971,45,"middle",1,"marriage","no",311,"행정 사무원",333.3,7,"광주/전남/전북/제주도"
"11152",11152,"male",2002,14,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"11154",11154,"male",1982,34,"middle",1,"marriage","yes",243,"간호사",333.3,7,"광주/전남/전북/제주도"
"11155",11155,"male",2009,7,"young",0,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"11158",11158,"male",1995,21,"young",5,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"11159",11159,"male",1969,47,"middle",1,"marriage","no",953,"판매관련 단순 종사원",160,7,"광주/전남/전북/제주도"
"11161",11161,"male",1970,46,"middle",5,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"11163",11163,"male",1959,57,"middle",1,"marriage","yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"11165",11165,"male",1990,26,"young",5,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"11166",11166,"male",1988,28,"young",5,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"11168",11168,"male",1945,71,"old",1,"marriage","no",NA,NA,NA,7,"광주/전남/전북/제주도"
"11170",11170,"male",1929,87,"old",2,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"11173",11173,"male",1939,77,"old",1,"marriage","no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
