"","X","sex","birth","age","ageg","marriage","group_marriage","religion","code_job","job","income","code_region","region"
"10750",10750,"female",1977,39,"middle",1,"marriage","no",247,"사회복지관련 종사자",198.7,7,"광주/전남/전북/제주도"
"10752",10752,"female",2011,5,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10754",10754,"female",1953,63,"old",1,"marriage","yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10756",10756,"female",1936,80,"old",2,NA,"yes",510,"영업 종사자",100,7,"광주/전남/전북/제주도"
"10757",10757,"female",1959,57,"middle",5,NA,"no",442,"음식서비스 종사자",NA,7,"광주/전남/전북/제주도"
"10759",10759,"female",1955,61,"old",1,"marriage","yes",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"10761",10761,"female",1982,34,"middle",5,NA,"no",313,"회계 및 경리 사무원",127.5,7,"광주/전남/전북/제주도"
"10762",10762,"female",1977,39,"middle",5,NA,"no",245,"치료사 및 의료기사",166.7,7,"광주/전남/전북/제주도"
"10763",10763,"female",1958,58,"middle",4,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10766",10766,"female",1934,82,"old",1,"marriage","no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10768",10768,"female",1943,73,"old",1,"marriage","no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10769",10769,"female",1942,74,"old",2,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10770",10770,"female",1945,71,"old",2,NA,"no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"10771",10771,"female",1943,73,"old",2,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10772",10772,"female",1924,92,"old",2,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10773",10773,"female",1941,75,"old",2,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10774",10774,"female",1928,88,"old",2,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10775",10775,"female",1923,93,"old",2,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10777",10777,"female",1974,42,"middle",1,"marriage","no",930,"제조관련 단순 종사원",200,7,"광주/전남/전북/제주도"
"10778",10778,"female",2000,16,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10780",10780,"female",1947,69,"old",2,NA,"yes",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"10782",10782,"female",1956,60,"old",1,"marriage","yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10783",10783,"female",1939,77,"old",2,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10784",10784,"female",1996,20,"young",5,NA,"yes",NA,NA,NA,1,"서울"
"10787",10787,"female",1942,74,"old",2,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10788",10788,"female",1968,48,"middle",5,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10790",10790,"female",1936,80,"old",1,"marriage","no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10791",10791,"female",1943,73,"old",2,NA,"yes",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"10792",10792,"female",1927,89,"old",2,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10794",10794,"female",1927,89,"old",2,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10796",10796,"female",1979,37,"middle",1,"marriage","no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10798",10798,"female",1943,73,"old",2,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10800",10800,"female",1936,80,"old",1,"marriage","no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10802",10802,"female",1941,75,"old",1,"marriage","yes",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"10804",10804,"female",1941,75,"old",1,"marriage","no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"10805",10805,"female",1932,84,"old",2,NA,"yes",NA,NA,NA,1,"서울"
"10806",10806,"female",1937,79,"old",2,NA,"yes",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"10808",10808,"female",1976,40,"middle",3,"divorce","yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10809",10809,"female",1935,81,"old",2,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10811",10811,"female",1961,55,"middle",1,"marriage","yes",521,"매장 판매 종사자",NA,7,"광주/전남/전북/제주도"
"10813",10813,"female",1927,89,"old",2,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10814",10814,"female",1936,80,"old",2,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10815",10815,"female",1940,76,"old",2,NA,"no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"10816",10816,"female",1927,89,"old",2,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10818",10818,"female",1971,45,"middle",1,"marriage","yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10819",10819,"female",1999,17,"young",0,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10820",10820,"female",2000,16,"young",0,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10822",10822,"female",1988,28,"young",1,"marriage","no",930,"제조관련 단순 종사원",336,7,"광주/전남/전북/제주도"
"10824",10824,"female",1978,38,"middle",1,"marriage","yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10825",10825,"female",2003,13,"young",0,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10828",10828,"female",1969,47,"middle",1,"marriage","yes",999,"기타 서비스관련 단순 종사원",NA,7,"광주/전남/전북/제주도"
"10832",10832,"female",1973,43,"middle",1,"marriage","no",991,"농립어업관련 단순 종사원",106,7,"광주/전남/전북/제주도"
"10835",10835,"female",2006,10,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10837",10837,"female",1975,41,"middle",1,"marriage","no",313,"회계 및 경리 사무원",177.4,7,"광주/전남/전북/제주도"
"10841",10841,"female",1976,40,"middle",1,"marriage","no",441,"주방장 및 조리사",NA,7,"광주/전남/전북/제주도"
"10843",10843,"female",2002,14,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10845",10845,"female",1973,43,"middle",1,"marriage","yes",246,"보건의료관련 종사자",143,7,"광주/전남/전북/제주도"
"10846",10846,"female",2000,16,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10848",10848,"female",1934,82,"old",2,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10850",10850,"female",1937,79,"old",1,"marriage","no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10853",10853,"female",1954,62,"old",1,"marriage","no",710,"식품가공관련 기능 종사자",NA,7,"광주/전남/전북/제주도"
"10857",10857,"female",1967,49,"middle",1,"marriage","yes",930,"제조관련 단순 종사원",NA,7,"광주/전남/전북/제주도"
"10859",10859,"female",1993,23,"young",5,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10861",10861,"female",1933,83,"old",2,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10862",10862,"female",1932,84,"old",2,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10863",10863,"female",1936,80,"old",2,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10864",10864,"female",1999,17,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10868",10868,"female",1945,71,"old",1,"marriage","yes",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"10870",10870,"female",1933,83,"old",1,"marriage","no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"10872",10872,"female",1939,77,"old",2,NA,"no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"10874",10874,"female",1920,96,"old",1,"marriage","no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10876",10876,"female",1951,65,"old",1,"marriage","no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"10878",10878,"female",1938,78,"old",1,"marriage","no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"10879",10879,"female",1935,81,"old",2,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10881",10881,"female",1945,71,"old",1,"marriage","yes",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"10882",10882,"female",1932,84,"old",2,NA,"yes",153,"환경 청소 및 경비 관련 관리자",20,7,"광주/전남/전북/제주도"
"10883",10883,"female",1937,79,"old",2,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10884",10884,"female",1931,85,"old",2,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10886",10886,"female",1947,69,"old",1,"marriage","no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"10888",10888,"female",1932,84,"old",2,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10889",10889,"female",1943,73,"old",2,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10891",10891,"female",1949,67,"old",1,"marriage","yes",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"10893",10893,"female",1966,50,"middle",1,"marriage","yes",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"10894",10894,"female",1997,19,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10896",10896,"female",1967,49,"middle",1,"marriage","no",441,"주방장 및 조리사",NA,7,"광주/전남/전북/제주도"
"10897",10897,"female",1987,29,"young",5,NA,"no",442,"음식서비스 종사자",NA,7,"광주/전남/전북/제주도"
"10899",10899,"female",1986,30,"middle",5,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10901",10901,"female",1949,67,"old",1,"marriage","yes",999,"기타 서비스관련 단순 종사원",60,7,"광주/전남/전북/제주도"
"10903",10903,"female",1954,62,"old",1,"marriage","yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10904",10904,"female",1995,21,"young",5,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10906",10906,"female",1954,62,"old",1,"marriage","no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"10908",10908,"female",1986,30,"middle",1,"marriage","no",NA,NA,NA,1,"서울"
"10910",10910,"female",1947,69,"old",2,NA,"yes",421,"의료 복지 관련 서비스 종사자",20,7,"광주/전남/전북/제주도"
"10911",10911,"female",1946,70,"old",2,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10914",10914,"female",1943,73,"old",1,"marriage","yes",442,"음식서비스 종사자",72,7,"광주/전남/전북/제주도"
"10915",10915,"female",1937,79,"old",2,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10917",10917,"female",1940,76,"old",1,"marriage","no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10919",10919,"female",1948,68,"old",1,"marriage","no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"10920",10920,"female",1922,94,"old",2,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10922",10922,"female",1945,71,"old",1,"marriage","yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10923",10923,"female",1945,71,"old",2,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10924",10924,"female",1919,97,"old",2,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10926",10926,"female",1960,56,"middle",1,"marriage","yes",252,"학교 교사",625,7,"광주/전남/전북/제주도"
"10928",10928,"female",1995,21,"young",5,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10930",10930,"female",1929,87,"old",2,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10931",10931,"female",1935,81,"old",2,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10932",10932,"female",1932,84,"old",2,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10933",10933,"female",1930,86,"old",2,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10934",10934,"female",1931,85,"old",2,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10935",10935,"female",1947,69,"old",2,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10937",10937,"female",1978,38,"middle",1,"marriage","no",952,"음식관련 단순 종사원",NA,7,"광주/전남/전북/제주도"
"10938",10938,"female",2010,6,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10940",10940,"female",1968,48,"middle",1,"marriage","no",630,"어업관련 종사자",NA,7,"광주/전남/전북/제주도"
"10942",10942,"female",1926,90,"old",2,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10945",10945,"female",1951,65,"old",1,"marriage","no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"10946",10946,"female",1977,39,"middle",5,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10947",10947,"female",1942,74,"old",2,NA,"no",999,"기타 서비스관련 단순 종사원",20,7,"광주/전남/전북/제주도"
"10948",10948,"female",1960,56,"middle",2,NA,"no",630,"어업관련 종사자",NA,7,"광주/전남/전북/제주도"
"10950",10950,"female",1942,74,"old",2,NA,"yes",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"10951",10951,"female",1963,53,"middle",2,NA,"yes",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"10954",10954,"female",1950,66,"old",1,"marriage","no",991,"농립어업관련 단순 종사원",105.2,7,"광주/전남/전북/제주도"
"10956",10956,"female",1940,76,"old",1,"marriage","no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10957",10957,"female",1938,78,"old",2,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10958",10958,"female",1931,85,"old",2,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10959",10959,"female",1942,74,"old",2,NA,"yes",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"10961",10961,"female",1974,42,"middle",1,"marriage","yes",311,"행정 사무원",58.3,7,"광주/전남/전북/제주도"
"10962",10962,"female",1997,19,"young",0,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10963",10963,"female",2000,16,"young",0,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10964",10964,"female",2001,15,"young",0,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10967",10967,"female",1971,45,"middle",1,"marriage","yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10968",10968,"female",1993,23,"young",5,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10969",10969,"female",1999,17,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10972",10972,"female",1964,52,"middle",1,"marriage","yes",423,"혼례 및 장례 종사자",NA,7,"광주/전남/전북/제주도"
"10973",10973,"female",1992,24,"young",5,NA,"yes",246,"보건의료관련 종사자",160,7,"광주/전남/전북/제주도"
"10976",10976,"female",1961,55,"middle",1,"marriage","yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10979",10979,"female",1968,48,"middle",1,"marriage","no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10980",10980,"female",1996,20,"young",5,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10982",10982,"female",1973,43,"middle",1,"marriage","no",521,"매장 판매 종사자",NA,7,"광주/전남/전북/제주도"
"10983",10983,"female",1992,24,"young",5,NA,"no",521,"매장 판매 종사자",110,3,"부산/경남/울산"
"10984",10984,"female",1996,20,"young",5,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10986",10986,"female",1966,50,"middle",1,"marriage","no",521,"매장 판매 종사자",116.6,7,"광주/전남/전북/제주도"
"10988",10988,"female",1994,22,"young",5,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"10990",10990,"female",1952,64,"old",1,"marriage","yes",NA,NA,NA,2,"수도권(인천/경기)"
"10992",10992,"female",1978,38,"middle",1,"marriage","yes",NA,NA,NA,2,"수도권(인천/경기)"
"10996",10996,"female",1970,46,"middle",1,"marriage","yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"10998",10998,"female",1995,21,"young",5,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"11001",11001,"female",1942,74,"old",1,"marriage","yes",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"11002",11002,"female",1949,67,"old",2,NA,"no",991,"농립어업관련 단순 종사원",NA,7,"광주/전남/전북/제주도"
"11004",11004,"female",1977,39,"middle",1,"marriage","no",320,"금융 및 보험관련 사무 종사자",96.6,7,"광주/전남/전북/제주도"
"11008",11008,"female",1960,56,"middle",1,"marriage","yes",999,"기타 서비스관련 단순 종사원",NA,7,"광주/전남/전북/제주도"
"11009",11009,"female",1985,31,"middle",1,"marriage","no",NA,NA,NA,7,"광주/전남/전북/제주도"
"11010",11010,"female",1986,30,"middle",5,NA,"no",314,"비서 및 사무 보조원",189.9,7,"광주/전남/전북/제주도"
"11011",11011,"female",1988,28,"young",1,"marriage","no",NA,NA,NA,7,"광주/전남/전북/제주도"
"11012",11012,"female",1936,80,"old",2,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"11014",11014,"female",1958,58,"middle",1,"marriage","yes",246,"보건의료관련 종사자",80,7,"광주/전남/전북/제주도"
"11015",11015,"female",1981,35,"middle",1,"marriage","no",NA,NA,NA,7,"광주/전남/전북/제주도"
"11022",11022,"female",1967,49,"middle",1,"marriage","no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"11023",11023,"female",1997,19,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"11026",11026,"female",1952,64,"old",1,"marriage","yes",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"11029",11029,"female",1969,47,"middle",1,"marriage","yes",951,"가사 및 육아 도우미",NA,7,"광주/전남/전북/제주도"
"11032",11032,"female",1970,46,"middle",2,NA,"yes",991,"농립어업관련 단순 종사원",66,7,"광주/전남/전북/제주도"
"11033",11033,"female",2002,14,"young",0,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"11034",11034,"female",2006,10,"young",0,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"11036",11036,"female",1949,67,"old",1,"marriage","yes",421,"의료 복지 관련 서비스 종사자",105.5,7,"광주/전남/전북/제주도"
"11037",11037,"female",1938,78,"old",2,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"11039",11039,"female",1984,32,"middle",1,"marriage","no",952,"음식관련 단순 종사원",NA,7,"광주/전남/전북/제주도"
"11040",11040,"female",2009,7,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"11041",11041,"female",2013,3,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"11043",11043,"female",1938,78,"old",1,"marriage","no",NA,NA,NA,7,"광주/전남/전북/제주도"
"11045",11045,"female",1945,71,"old",1,"marriage","yes",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"11046",11046,"female",1960,56,"middle",2,NA,"no",421,"의료 복지 관련 서비스 종사자",NA,7,"광주/전남/전북/제주도"
"11049",11049,"female",1942,74,"old",1,"marriage","no",521,"매장 판매 종사자",NA,7,"광주/전남/전북/제주도"
